Fid,Age,Gender,Street ,City,Latitude,Longitude,DateTime,Consumed_Power_Units,Sector,Division,Label
10.42.0.211-64.71.142.124-51110-443-6,70,Female,3793 Alfred Avenue,Smithers,54.778426,-127.174425,01-02-23 14:23,250,Commerical,Div11,1
172.217.6.238-10.42.0.211-443-34136-6,53,Female,3793 Alfred Avenue,Smithers,54.778426,-127.174425,01-02-23 14:40,250,Commercial Shops,Div1,1
10.42.0.211-52.84.143.231-33897-80-6,62,Female,140 Stuart Drive W,Fort St James,54.442725,-124.251476,01-02-23 14:58,525,Industrial,Div2,1
10.42.0.211-77.234.41.79-57614-443-6,69,Male,140 Stuart Drive W,Fort St James,54.442725,-124.251476,01-02-23 15:55,600,Residential,Div4,1
10.42.0.211-35.190.173.96-52665-443-6,80,Female,130 Chowsunket Street,Fraser Lake,54.059109,-124.849774,01-02-23 16:00,450,Transportation,Div10,1
10.42.0.211-10.42.0.1-18857-53-17,64,Female,130 Chowsunket Street,Fraser Lake,54.059109,-124.849774,01-02-23 16:04,1236,Commerical,Div11,0
10.42.0.211-10.42.0.1-43173-53-17,37,Male,3202 14th Street,Houston,54.396218,-126.652811,01-02-23 16:11,600,Commercial Shops,Div7,1
10.42.0.42-104.193.88.109-49936-80-6,67,Female,3202 14th Street,Houston,54.396218,-126.652811,01-02-23 16:27,1560,Industrial,Div6,0
172.217.12.130-10.42.0.211-443-46899-6,60,Male,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,01-02-23 16:37,3370,Residential,Div5,0
192.229.163.180-10.42.0.151-443-33889-6,50,Female,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,01-02-23 16:43,1733,Transportation,Div4,0
172.217.10.238-10.42.0.151-443-52178-6,53,Male,741 Centre Street,Burns Lake,54.235568,-125.760016,01-02-23 16:51,1990,Commerical,Div3,1
10.42.0.211-104.254.66.16-49778-80-6,67,Female,741 Centre Street,Burns Lake,54.235568,-125.760016,01-02-23 16:59,600,Commercial Shops,Div15,0
10.42.0.42-23.15.4.8-56513-80-6,54,Male,45 Centennial Drive,Mackenzie,55.33812,-123.101288,02-02-23 8:30,1190,Industrial,Div11,1
10.42.0.211-52.84.143.103-37747-443-6,56,Male,45 Centennial Drive,Mackenzie,55.33812,-123.101288,02-02-23 8:45,1520,Residential,Div7,0
172.217.12.174-10.42.0.211-443-34503-6,53,Male,2520 Harrison Avenue,Masset,54.012317,-132.151708,02-02-23 8:54,1430,Transportation,Div6,1
182.22.120.231-10.42.0.151-443-35652-6,54,Female,2520 Harrison Avenue,Masset,54.012317,-132.151708,02-02-23 9:15,30657,Commerical,Div5,0
10.42.0.211-10.42.0.1-41787-53-17,82,Female,1126 5th Avenue,Mcbride,53.301088,-120.163149,02-02-23 9:24,4094,Commercial Shops,Div4,1
10.42.0.211-40.117.145.132-45309-443-6,65,Male,1126 5th Avenue,Mcbride,53.301088,-120.163149,02-02-23 9:25,4094,Industrial,Div3,1
202.77.129.150-10.42.0.211-443-44988-6,71,Female,904 Brightwell Street,Stewart,55.939636,-129.990761,02-02-23 9:28,4094,Residential,Div15,0
10.42.0.151-14.204.144.143-39580-80-6,57,Female,904 Brightwell Street,Stewart,55.939636,-129.990761,02-02-23 9:38,4094,Transportation,Div12,1
10.42.0.42-74.119.119.68-60972-443-6,51,Male,7171 Highway 37,Dease Lake,58.441804,-129.992101,02-02-23 9:56,5690,Commerical,Div11,0
10.42.0.211-31.13.65.7-53742-443-6,55,Male,7171 Highway 37,Dease Lake,58.441804,-129.992101,02-02-23 9:56,250,Commercial Shops,Div1,0
140.205.250.8-10.42.0.42-443-49464-6,60,Female,220 Front Street,Tumbler Ridge,55.125373,-121.00198,02-02-23 10:25,3045,Industrial,Div2,1
10.42.0.211-10.42.0.1-52927-53-17,60,Female,220 Front Street,Tumbler Ridge,55.125373,-121.00198,02-02-23 10:28,500,Residential,Div4,1
10.42.0.151-23.22.222.60-49666-443-6,71,Female,1445 5th Avenue,Valemount,52.83206,-119.270254,02-02-23 10:45,3036,Transportation,Div10,0
10.42.0.211-112.73.28.69-51168-80-6,33,Female,1445 5th Avenue,Valemount,52.83206,-119.270254,02-02-23 10:58,1370,Commerical,Div11,1
172.217.6.238-10.42.0.151-443-54113-17,59,Male,3299 Hospital Road,Vanderhoof,54.029158,-124.009248,02-02-23 11:01,1240,Commercial Shops,Div7,0
10.42.0.1-10.42.0.42-53-58946-17,62,Male,3299 Hospital Road,Vanderhoof,54.029158,-124.009248,02-02-23 11:09,1240,Industrial,Div6,1
10.42.0.211-54.230.36.186-46315-443-6,28,Female,2510 62 Highway,Hazelton,55.259655,-127.651295,02-02-23 11:14,1279,Residential,Div5,0
169.45.214.232-10.42.0.211-443-50233-6,43,Male,2510 62 Highway,Hazelton,55.259655,-127.651295,02-02-23 11:21,12480,Transportation,Div4,1
10.42.0.151-10.42.0.1-3332-53-17,54,Male,188 Discovery Avenue,Atlin,59.574828,-133.704315,02-02-23 11:25,6612,Commerical,Div3,0
10.42.0.211-23.194.141.104-55069-443-6,49,Female,188 Discovery Avenue,Atlin,59.574828,-133.704315,02-02-23 12:04,1100,Commercial Shops,Div15,0
222.73.28.96-10.42.0.211-80-41496-6,61,Female,5125 50th Street,Chetwynd,55.695724,-121.630641,02-02-23 12:09,1262,Industrial,Div12,0
172.217.10.74-10.42.0.151-443-38453-6,61,Male,5125 50th Street,Chetwynd,55.695724,-121.630641,02-02-23 12:11,1007,Residential,Div11,0
10.42.0.42-111.202.114.77-52959-443-6,62,Male,5217 Airport Drive,Fort Nelson,58.807963,-122.695524,02-02-23 12:19,4240,Transportation,Div11,0
10.42.0.42-23.208.87.120-57769-80-6,59,Male,5217 Airport Drive,Fort Nelson,58.807963,-122.695524,02-02-23 12:22,1370,Commerical,Div10,1
173.194.175.102-10.42.0.42-443-38606-6,52,Male,543 Front Street,Quesnel,52.981739,-122.498817,02-02-23 12:28,1190,Commercial Shops,Div1,1
10.42.0.211-104.244.43.67-51531-443-6,54,Female,543 Front Street,Quesnel,52.981739,-122.498817,02-02-23 12:37,1140,Industrial,Div2,0
10.42.0.42-23.206.125.17-44313-80-6,67,Female,1475 Edmonton Street,Prince George,53.911251,-122.763153,02-02-23 12:44,1140,Residential,Div4,0
10.42.0.211-10.42.0.1-34654-53-17,67,Male,1475 Edmonton Street,Prince George,53.911251,-122.763153,02-02-23 12:54,2023,Transportation,Div10,0
10.42.0.211-23.205.27.180-59853-443-6,79,Female,1308 Alward Street,Prince George,53.912542,-122.766423,02-02-23 13:02,1690,Commerical,Div11,1
10.42.0.151-72.30.3.43-54237-443-6,64,Female,1308 Alward Street,Prince George,53.912542,-122.766423,02-02-23 13:06,5255,Commercial Shops,Div7,1
10.42.0.211-115.239.210.141-58602-80-6,60,Female,9900 100th Avenue,Fort St John,56.246612,-120.846061,02-02-23 13:22,1290,Industrial,Div6,1
10.42.0.42-23.15.4.19-33847-443-6,47,Female,9900 100th Avenue,Fort St John,56.246612,-120.846061,02-02-23 13:28,2290,Residential,Div5,1
10.42.0.42-104.192.110.245-35918-80-6,48,Male,395 Elliott Street,Quesnel,52.977979,-122.504262,02-02-23 13:33,600,Transportation,Div4,1
10.42.0.211-10.42.0.1-21319-53-17,55,Female,395 Elliott Street,Quesnel,52.977979,-122.504262,02-02-23 13:39,1280,Commerical,Div3,0
192.229.173.173-10.42.0.151-80-46762-6,60,Male,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,02-02-23 14:56,2146,Commercial Shops,Div15,1
172.217.3.97-10.42.0.42-443-50578-6,32,Male,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,02-02-23 15:21,1650,Industrial,Div12,0
10.42.0.211-66.102.255.50-35689-443-6,62,Male,1444 Edmonton Street,Prince George,53.911607,-122.762841,02-02-23 15:37,1140,Residential,Div11,0
10.42.0.211-106.39.169.66-44283-80-6,55,Male,1444 Edmonton Street,Prince George,53.911607,-122.762841,02-02-23 15:46,1910,Transportation,Div1,0
10.42.0.211-31.13.71.36-49300-443-6,70,Female,300 3rd Avenue W,Prince Rupert,54.313399,-130.324005,02-02-23 15:47,50,Commerical,Div2,1
172.217.5.227-10.42.0.211-443-37710-6,68,Female,300 3rd Avenue W,Prince Rupert,54.313399,-130.324005,02-02-23 16:14,2545,Commercial Shops,Div4,0
174.35.73.136-10.42.0.211-80-47897-6,53,Male,1070 Main Street,Smithers,54.778487,-127.174381,02-02-23 16:22,3005,Industrial,Div10,1
172.217.10.238-10.42.0.211-443-43310-6,49,Male,1070 Main Street,Smithers,54.778487,-127.174381,02-02-23 16:27,1370,Residential,Div11,0
205.204.101.182-10.42.0.211-443-60118-6,59,Male,4450 Greig Avenue,Terrace,54.515617,-128.579611,02-02-23 16:41,1932,Transportation,Div7,1
10.42.0.151-23.67.1.79-50396-443-6,66,Male,4450 Greig Avenue,Terrace,54.515617,-128.579611,02-02-23 16:43,2810,Commerical,Div6,0
10.42.0.151-10.42.0.1-64950-53-17,57,Female,3202 14th Street,Houston,54.396218,-126.652811,02-02-23 16:51,3240,Commercial Shops,Div5,1
10.42.0.211-106.11.94.1-42153-443-6,56,Male,3202 14th Street,Houston,54.396218,-126.652811,03-02-23 8:07,3240,Industrial,Div4,1
239.255.255.250-10.42.0.1-1900-51378-17,29,Male,1111 Lethbridge Street,Prince George,53.913458,-122.763559,03-02-23 8:10,317,Residential,Div3,0
222.73.28.96-10.42.0.42-80-34044-6,66,Female,1111 Lethbridge Street,Prince George,53.913458,-122.763559,03-02-23 8:13,317,Transportation,Div15,1
157.240.18.36-10.42.0.211-443-46016-6,64,Male,2815 Tetrault Street,Terrace,54.513122,-128.594821,03-02-23 8:16,250,Commerical,Div12,0
172.217.10.78-10.42.0.211-443-40744-6,60,Male,2815 Tetrault Street,Terrace,54.513122,-128.594821,03-02-23 8:22,1190,Commercial Shops,Div11,0
10.42.0.151-10.42.0.1-28414-53-17,65,Female,1001 110th Avenue,Dawson Creek,55.750733,-120.23369,03-02-23 8:30,1790,Industrial,Div10,1
172.217.6.234-10.42.0.211-443-47699-6,56,Female,1001 110th Avenue,Dawson Creek,55.750733,-120.23369,03-02-23 8:35,1350,Residential,Div1,1
10.42.0.211-69.147.82.61-46970-443-6,67,Male,3183 Kofoed Drive,Terrace,54.51594,-128.545324,03-02-23 8:43,2158,Transportation,Div2,0
10.42.0.211-104.192.110.245-53606-80-6,81,Female,3183 Kofoed Drive,Terrace,54.51594,-128.545324,03-02-23 8:48,1190,Commerical,Div4,1
10.42.0.211-10.42.0.1-29929-53-17,23,Male,3668 11th Avenue,Smithers,54.77979,-127.159046,03-02-23 9:02,1430,Commercial Shops,Div10,0
10.42.0.211-104.93.181.98-53478-443-6,65,Male,3668 11th Avenue,Smithers,54.77979,-127.159046,03-02-23 9:11,5472,Industrial,Div11,1
10.42.0.42-23.206.163.180-38075-443-6,47,Female,8407 112th Avenue,Fort St John,56.257478,-120.827861,03-02-23 9:15,1265,Residential,Div7,0
203.205.158.62-10.42.0.151-80-53996-6,65,Male,8407 112th Avenue,Fort St John,56.257478,-120.827861,03-02-23 9:18,1090,Transportation,Div6,1
169.47.42.237-10.42.0.211-5222-50749-6,55,Male,1705 3rd Avenue,Prince George,53.918973,-122.752895,03-02-23 9:20,1643,Commerical,Div5,0
10.42.0.211-23.206.166.62-39445-80-6,47,Female,1705 3rd Avenue,Prince George,53.918973,-122.752895,03-02-23 9:20,4073,Commercial Shops,Div4,0
10.42.0.42-52.84.137.241-35720-443-6,65,Female,11100 13th Street,Dawson Creek,55.749057,-120.237333,03-02-23 9:38,1320,Industrial,Div3,0
10.42.0.151-10.42.0.1-50512-53-17,63,Male,11100 13th Street,Dawson Creek,55.749057,-120.237333,03-02-23 10:22,8060,Residential,Div15,0
180.76.168.195-10.42.0.211-80-45734-6,37,Female,1475 Edmonton Street,Prince George,53.911251,-122.763153,03-02-23 10:24,1576,Transportation,Div12,0
10.42.0.42-23.194.140.226-54693-80-6,64,Female,1475 Edmonton Street,Prince George,53.911251,-122.763153,03-02-23 10:42,1790,Commerical,Div11,1
172.217.12.170-10.42.0.42-443-43621-6,56,Male,4720 Haugland Avenue,Terrace,54.510843,-128.596516,03-02-23 10:45,1566,Commercial Shops,Div1,1
172.217.10.142-10.42.0.151-443-44148-6,69,Female,4720 Haugland Avenue,Terrace,54.510843,-128.596516,03-02-23 10:54,1185,Industrial,Div2,0
172.217.3.106-10.42.0.211-443-45901-6,60,Female,1305 Summit Avenue,Prince Rupert,54.304265,-130.332179,03-02-23 10:58,1640,Residential,Div4,0
208.80.154.224-10.42.0.211-443-33432-6,56,Male,1305 Summit Avenue,Prince Rupert,54.304265,-130.332179,03-02-23 11:13,1140,Transportation,Div10,0
10.42.0.211-103.235.46.39-55844-80-6,56,Male,1308 Alward Street,Prince George,53.912542,-122.766423,03-02-23 11:16,2327,Commerical,Div11,1
10.42.0.211-10.42.0.1-35792-53-17,67,Female,1308 Alward Street,Prince George,53.912542,-122.766423,03-02-23 11:25,1370,Commercial Shops,Div7,1
10.42.0.211-10.42.0.1-13102-53-17,46,Male,3412 Kalum Street,Terrace,54.521851,-128.586395,03-02-23 11:31,1370,Industrial,Div6,1
10.42.0.211-104.97.95.172-59481-80-6,60,Female,3412 Kalum Street,Terrace,54.521851,-128.586395,03-02-23 11:42,2358,Residential,Div5,1
172.217.17.99-10.42.0.42-443-35492-6,45,Male,3793 Alfred Avenue,Smithers,54.778426,-127.174425,03-02-23 11:51,1190,Transportation,Div4,1
172.217.10.10-10.42.0.211-443-58168-6,60,Male,3793 Alfred Avenue,Smithers,54.778426,-127.174425,03-02-23 12:02,1530,Commerical,Div3,0
172.217.10.227-10.42.0.151-443-40921-6,40,Female,9900 100th Avenue,Fort St John,56.246612,-120.846061,03-02-23 12:06,1376,Commercial Shops,Div15,1
172.217.6.227-10.42.0.151-443-58911-6,59,Female,9900 100th Avenue,Fort St John,56.246612,-120.846061,03-02-23 12:11,9650,Industrial,Div12,0
222.73.28.96-10.42.0.42-80-41338-6,65,Female,1001 110th Avenue,Dawson Creek,55.750733,-120.23369,03-02-23 12:24,1820,Residential,Div2,0
10.42.0.151-31.13.71.52-37938-443-6,57,Male,1001 110th Avenue,Dawson Creek,55.750733,-120.23369,03-02-23 12:33,1280,Transportation,Div4,0
10.42.0.211-10.42.0.1-34188-53-17,71,Male,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 12:39,2442,Commerical,Div10,1
172.217.12.194-10.42.0.211-443-33049-6,60,Male,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 12:47,250,Commercial Shops,Div11,0
172.217.3.99-10.42.0.151-80-51787-6,54,Female,1444 Edmonton Street,Prince George,53.911607,-122.762841,03-02-23 12:53,250,Industrial,Div7,1
10.42.0.211-10.42.0.1-5601-53-17,65,Female,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 13:02,840,Residential,Div6,0
10.42.0.211-10.42.0.1-23054-53-17,43,Female,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 13:14,1290,Transportation,Div5,1
180.149.136.194-10.42.0.211-80-57384-6,68,Male,3950 8th Avenue,Smithers,54.784976,-127.163822,03-02-23 13:18,640,Commerical,Div4,0
10.42.0.211-10.42.0.1-30632-53-17,69,Female,3950 8th Avenue,Smithers,54.784976,-127.163822,03-02-23 13:23,990,Commercial Shops,Div3,1
202.77.129.150-10.42.0.42-80-40130-6,67,Female,3950 8th Avenue,Smithers,54.784976,-127.163822,03-02-23 13:27,640,Industrial,Div15,1
10.42.0.42-111.221.77.148-46360-40010-17,44,Male,3950 8th Avenue,Smithers,54.784976,-127.163822,03-02-23 13:37,1855,Residential,Div12,0
180.163.15.184-10.42.0.151-80-43037-6,59,Female,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 13:39,6980,Transportation,Div11,1
10.42.0.211-54.243.33.165-59462-443-6,64,Male,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 13:49,1290,Commerical,Div1,0
180.149.136.194-10.42.0.211-443-54898-6,67,Female,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 13:51,1250,Commercial Shops,Div2,0
192.229.173.173-10.42.0.211-443-50766-6,26,Female,543 Front Street,Quesnel,52.981739,-122.498817,03-02-23 14:06,1040,Industrial,Div4,1
10.42.0.151-10.42.0.1-49919-53-17,56,Male,5315 Liard Street,Fort Nelson,58.809101,-122.703101,03-02-23 14:10,1280,Residential,Div10,1
156.154.200.36-10.42.0.42-443-60923-6,74,Female,5315 Liard Street,Fort Nelson,58.809101,-122.703101,03-02-23 14:25,640,Transportation,Div11,0
10.42.0.211-121.12.98.62-40979-80-6,65,Female,5315 Liard Street,Fort Nelson,58.809101,-122.703101,03-02-23 15:54,1410,Commerical,Div7,1
10.42.0.211-104.244.43.3-43875-443-6,59,Female,5315 Liard Street,Fort Nelson,58.809101,-122.703101,03-02-23 15:59,1040,Commercial Shops,Div6,0
10.42.0.42-119.146.74.33-47278-443-6,71,Female,2510 62 Highway,Hazelton,55.259655,-127.651295,03-02-23 16:05,1040,Industrial,Div5,1
172.217.6.226-10.42.0.151-443-53485-6,65,Female,2510 62 Highway,Hazelton,55.259655,-127.651295,03-02-23 16:14,1748,Residential,Div4,0
10.42.0.42-31.13.80.5-53686-443-6,63,Female,2510 62 Highway,Hazelton,55.259655,-127.651295,03-02-23 16:23,1640,Transportation,Div3,1
216.58.219.227-10.42.0.211-443-57852-6,54,Female,2510 62 Highway,Hazelton,55.259655,-127.651295,04-02-23 8:10,1697,Commerical,Div15,0
10.42.0.42-52.84.29.134-41420-443-6,58,Male,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 8:16,1340,Commercial Shops,Div12,0
10.42.0.42-103.43.91.8-41156-443-6,62,Female,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 8:21,1370,Industrial,Div11,0
203.205.190.48-10.42.0.151-80-43718-6,67,Male,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 8:24,1040,Residential,Div11,0
10.42.0.211-10.42.0.1-14084-53-17,54,Female,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 8:27,1580,Transportation,Div10,0
10.42.0.151-31.13.80.5-35874-443-6,44,Female,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,04-02-23 8:32,1231,Commerical,Div1,1
10.42.0.151-10.42.0.1-30000-53-17,55,Female,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,04-02-23 8:51,2197,Commercial Shops,Div2,1
172.217.9.234-10.42.0.211-443-43811-6,42,Female,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,04-02-23 9:18,690,Industrial,Div4,0
10.42.0.211-108.168.176.195-42258-5222-6,58,Female,920 S Lahakas Blvd,Kitimat,54.050409,-128.647481,04-02-23 9:29,600,Residential,Div10,0
10.42.0.1-10.42.0.42-53-1038-17,54,Male,45 Centennial Drive,Mackenzie,55.33812,-123.101288,04-02-23 10:26,1140,Transportation,Div11,0
10.42.0.151-104.31.88.167-54201-80-6,61,Female,45 Centennial Drive,Mackenzie,55.33812,-123.101288,04-02-23 10:48,1026,Commerical,Div7,1
10.42.0.151-121.12.98.63-45074-80-6,69,Female,45 Centennial Drive,Mackenzie,55.33812,-123.101288,04-02-23 10:55,1970,Commercial Shops,Div6,1
10.42.0.211-54.239.17.112-56223-443-6,62,Male,45 Centennial Drive,Mackenzie,55.33812,-123.101288,04-02-23 11:14,740,Industrial,Div5,1
10.42.0.211-54.230.36.186-53014-443-6,80,Male,45 Centennial Drive,Mackenzie,55.33812,-123.101288,04-02-23 11:19,1430,Residential,Div4,1
222.73.28.96-10.42.0.42-80-43365-6,73,Female,1445 5th Avenue,Valemount,52.83206,-119.270254,04-02-23 11:35,6309,Transportation,Div3,1
172.217.12.206-10.42.0.151-443-51511-6,76,Male,1445 5th Avenue,Valemount,52.83206,-119.270254,04-02-23 11:38,7463,Commerical,Div15,0
172.217.3.110-10.42.0.42-443-51073-6,70,Female,1445 5th Avenue,Valemount,52.83206,-119.270254,04-02-23 11:41,1650,Commercial Shops,Div12,1
202.77.129.150-10.42.0.211-443-37739-6,68,Male,1445 5th Avenue,Valemount,52.83206,-119.270254,04-02-23 11:43,1190,Industrial,Div11,0
10.42.0.1-10.42.0.42-53-42365-17,45,Male,1445 5th Avenue,Valemount,52.83206,-119.270254,04-02-23 11:45,520,Residential,Div1,0
10.42.0.42-64.71.142.95-45351-443-6,70,Male,2520 Harrison Avenue,Masset,54.012317,-132.151708,04-02-23 11:48,1250,Transportation,Div2,0
10.42.0.211-10.42.0.1-33077-53-17,68,Female,2520 Harrison Avenue,Masset,54.012317,-132.151708,04-02-23 11:51,1090,Commerical,Div4,1
198.11.132.221-10.42.0.151-443-36848-6,72,Female,2520 Harrison Avenue,Masset,54.012317,-132.151708,04-02-23 12:13,640,Commercial Shops,Div10,0
10.42.0.211-64.71.142.120-37153-443-6,58,Female,2520 Harrison Avenue,Masset,54.012317,-132.151708,04-02-23 12:18,1885,Industrial,Div11,1
151.101.0.166-10.42.0.211-443-36556-6,70,Male,2520 Harrison Avenue,Masset,54.012317,-132.151708,04-02-23 12:33,1390,Residential,Div7,0
10.42.0.211-10.42.0.1-37102-53-17,59,Male,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 12:41,1600,Transportation,Div6,1
10.42.0.211-87.240.165.80-37155-80-6,39,Male,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 12:44,2380,Commerical,Div5,0
10.42.0.211-54.192.37.254-46126-443-6,74,Female,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 12:48,2850,Commercial Shops,Div4,1
172.217.11.36-10.42.0.211-443-44679-6,62,Female,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 12:51,2850,Industrial,Div3,1
10.42.0.151-10.42.0.1-1040-53-17,66,Male,741 Centre Street,Burns Lake,54.235568,-125.760016,04-02-23 12:57,1820,Residential,Div15,0
10.42.0.1-10.42.0.42-53-57532-17,52,Male,220 Front Street,Tumbler Ridge,55.125373,-121.00198,04-02-23 13:01,1090,Transportation,Div12,1
10.42.0.151-10.42.0.1-55807-53-17,59,Female,220 Front Street,Tumbler Ridge,55.125373,-121.00198,04-02-23 13:19,1640,Commerical,Div11,0
172.217.10.99-10.42.0.211-443-36149-6,61,Male,220 Front Street,Tumbler Ridge,55.125373,-121.00198,04-02-23 13:24,7824,Commercial Shops,Div10,0
151.101.1.140-10.42.0.211-443-34109-6,66,Female,220 Front Street,Tumbler Ridge,55.125373,-121.00198,04-02-23 13:48,0,Industrial,Div1,1
172.217.11.10-10.42.0.151-443-48688-6,62,Male,220 Front Street,Tumbler Ridge,55.125373,-121.00198,04-02-23 13:56,1640,Residential,Div2,1
10.42.0.211-115.239.210.141-47692-80-6,45,Male,7171 Highway 37,Dease Lake,58.441804,-129.992101,04-02-23 14:09,1090,Transportation,Div4,0
10.42.0.211-63.250.200.101-33394-443-6,62,Male,7171 Highway 37,Dease Lake,58.441804,-129.992101,04-02-23 14:20,1330,Commerical,Div10,1
172.217.9.234-10.42.0.211-443-57615-6,69,Female,7171 Highway 37,Dease Lake,58.441804,-129.992101,04-02-23 14:25,690,Commercial Shops,Div11,0
10.42.0.211-104.193.88.109-53962-80-6,64,Female,7171 Highway 37,Dease Lake,58.441804,-129.992101,04-02-23 14:36,1030,Industrial,Div7,1
10.42.0.42-64.71.142.96-50715-443-6,1,Female,7171 Highway 37,Dease Lake,58.441804,-129.992101,04-02-23 14:47,3240,Residential,Div6,0
10.42.0.151-10.42.0.1-37299-53-17,81,Female,3299 Hospital Road,Vanderhoof,54.029158,-124.009248,04-02-23 15:52,250,Transportation,Div5,1
